,price,sqft_living,sqft_lot,sqft_living15,sqft_lot15,yr_built_1930_1960,yr_built_1960_1990,yr_built_1990_2020,condition_2,condition_3,condition_4,condition_5,long_2,long_3,long_4,long_5,long_6,long_7,long_8,long_9,lat_2,lat_3,lat_4,lat_5,lat_6,lat_7,lat_8,lat_9,waterfront_1,floors_2,floors_3,floors_4,view_1,view_2,view_3,view_4,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5,bedrooms_6,bedrooms_7,bedrooms_8,bedrooms_9,bedrooms_10,bedrooms_11,bedrooms_33,sqft_basement_1
17,0.1346445798518419,-0.4060788237506921,-0.945616266743319,-0.3992762163940186,-0.9874712977496157,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,-1.9190143424627735,-1.0752065081884394,0.5344208379675411,-1.9028734734462227,-0.6838450427929644,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,-1.4354772341828732,-0.977486559942067,0.5193470195108839,-1.2127505015980073,0.39231790466614297,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,-0.3163303832842014,-0.3789773215364034,-0.7480094551039417,-0.8864494629456836,-0.7809980147816782,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,2.3408031838343364,1.1117020775386441,1.6741974615849915,2.3491006544368274,1.360790976556541,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
22,-0.9261763243026125,0.3979179193672613,-0.34415365894707195,0.5336357146904792,-0.20771166807427968,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,-1.2013134639303256,-1.3159578561183756,0.48553376481742977,-1.3912020553624096,0.254326279271621,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,-0.6302538248871075,0.5805236222863163,-0.30185478817024713,0.48930663465583824,-0.23179604483566033,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,-1.411293269734521,-0.2561982008475938,-0.8304395905386969,-2.00423357987982,-0.861815981976568,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,1.3771085534643592,0.5805236222863163,-1.4434639436715606,-0.13084756386518512,-1.327981604121872,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,0.7440324283025078,-0.7168389528871792,-1.716233228827722,0.03136936165920781,-1.2055791620981193,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,-0.065062312376926,-0.5235370133423165,-0.3255765657843935,-0.5939395388892443,-0.3545097999161758,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,0.879040384840073,0.6943105320478632,-0.16738423051660853,0.9714357539091456,-0.39995564109547443,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,0.48718656387658127,0.4459191404420153,-1.096127405206789,0.9165865035350885,-1.173576049020225,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,-0.9574536341270139,-1.0932722699878596,-1.9304699679099473,-0.908974922317965,-1.7150153238194183,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0.7981248564164343,0.45703255293911804,-0.7184619962535121,-0.7364424784433313,-0.7446944477101248,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,0.31501172334262695,-1.280981397513278,-1.368450292253209,-0.47802468927861064,-0.6879385303621102,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,-0.6721291170041849,0.1650954314192633,-0.2690661378543142,0.2574948417331492,0.359441652965427,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,0.8179015356232605,0.42660141122947615,-1.3463856444448687,-0.4376201502677812,-1.39015661339937,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,0.37628274378462395,-0.3242539956857452,1.4754594114693858,0.4403831045648587,0.8866650395116846,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,0.6642872083307605,0.4878930103874749,-0.42935119188875137,-0.17782697898639005,-0.8625437144150381,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,-1.3371270124444137,-1.033646823237722,0.12705243342112585,-1.184446818906046,0.06779861544123557,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
39,0.5627963389464197,0.7397372194138898,-0.019655373400569658,0.963422906816882,0.9313798117159187,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,0.6210989280340979,0.6943105320478632,-0.5408824784439604,0.7987689042511946,-0.5146006494737931,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,1.0272467187906675,1.926403152963981,1.3412821906880283,0.7282403553007382,1.5055903560085455,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,1.233717187141536,1.5284965474404488,-0.5206614945725153,1.9304302198595593,-0.5217503388381388,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,0.7901683975457862,-0.45008014513662276,-1.5323755896551492,-0.45703255293911804,-1.5315298304134106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,-0.761352674464305,-0.9165865035350885,0.48930663465583857,-1.0379371869749336,0.3830243607099163,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,0.14308942973728758,1.1971932730470463,0.9599548240725336,1.411293269734521,0.4686544123355815,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,-1.6419971699312106,-1.5215250573925467,0.25466636203168563,-1.3729439573746673,0.38978343113916375,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47,1.053106263987631,0.41563422629818186,0.9429509447327148,1.0293754021782244,1.0829772951536119,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,-0.005018295886876199,-0.977486559942067,-0.4537365738337212,-2.256744827428804,-0.673702455413337,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,1.837975157391464,0.859998644346401,1.8675818477322272,1.0293754021782244,2.0254103111478905,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,-1.4670883258662908,-1.0932722699878596,0.38946676859824797,-1.4827601839584168,0.4900181491864099,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,-0.529301094308674,1.1869806952989672,0.3765566800427794,0.2174882951405546,0.4523544441202017,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,0.5467003923959776,-0.6959079368789584,-1.014571123022885,-0.8625437144150381,-1.061884134877072,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53,0.49780907548583325,0.07408727446138559,0.25934117536322915,-0.6895289039903829,-0.25496238776580316,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54,1.3463856444448687,0.839121020439341,-0.42935119188875137,1.077445511147958,-0.4238548524557396,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55,1.2790838383667396,0.9281045235936928,-0.7184619962535121,0.16128127334986397,-0.7446944477101248,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,-0.8716792497377877,0.3789773215364033,-0.8999763461267177,0.5452441858688841,-0.930036179723713,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,-0.8010713112020224,0.5481577591460677,-0.8161498870226594,1.0379371869749336,-0.8552868016470969,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,1.4058525076355717,1.2781367835433017,1.001911628545526,1.3100166880582473,0.8366811745661225,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
59,-0.10053459398770496,-0.07282931620005585,0.5568465748257349,0.5701609063769159,0.31166202618027355,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,0.6943105320478632,0.26918439554518003,1.2772606224235041,0.9051888168927786,1.3135023235339918,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
61,-0.9033006222888622,-0.9534930016811655,0.21620388056489545,-1.184446818906046,0.36553147697296934,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62,0.21235276704949826,0.6452594335709424,0.28932231538612024,0.8284646485811346,0.5168473171265952,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63,0.3628502975135263,-0.4935533950895455,-2.2739009592749615,-0.45703255293911804,-1.429803532802545,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64,-0.12705243342112585,-0.3242539956857452,-0.42935119188875137,-0.7884553079874757,-1.061884134877072,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
65,-0.7035200250373862,0.8735150946146939,-1.1469499086326187,-0.7884553079874757,-1.1281436452787637,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66,1.4390013150939511,0.8320062700164733,0.7209845543265202,1.1001396710768057,0.8372288046947812,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,-0.9108728690353499,0.3668730515305163,-0.8410446900702134,0.5123466691577567,-0.9064550296413859,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,-1.742579757257933,-1.4979965988053379,0.8302341575863221,-2.085355566031829,1.0108797675511167,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69,1.8245559358037484,1.2366522415199066,1.249856088027678,1.7219140740079053,1.355783220504469,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70,1.5215250573925467,2.2527601784812297,1.743852849095148,1.8448108052715728,1.6807398747620774,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
71,-0.6518243142461582,-0.9534930016811655,-0.5244399122179987,-0.34149265585889366,-0.8560104631147937,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72,0.4528584793924642,0.85709679665622,0.06025574033725515,-0.6165409744753192,0.07333248556326885,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
73,-0.4348605326986135,0.5063476573610789,-0.7184619962535121,0.7380888474045281,-0.7446944477101248,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,-0.5120605851503511,-0.1523905895074676,1.749008902725707,0.1460475087974106,1.8659663982065395,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75,1.1658252187690104,1.411293269734521,1.4923259364923505,1.5976984220914237,1.5542696066845807,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
76,-0.33750567379756014,-0.1931431668132398,-0.09549215155698779,-0.2652838681602035,-0.04894771798160358,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77,0.11820414480337647,-1.387907659560497,-0.6694276831041445,-2.5423491803818004,-0.6927148969290063,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78,-0.1969791629904471,-0.6959079368789584,-0.6694276831041445,-1.6741857759106464,-0.5105141385632416,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
79,0.8827388667011026,1.4250105407895464,1.5856392569903592,1.684463684524537,1.6975332088911816,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,-0.2913668425391681,0.47802468927861064,-0.6533766109715351,0.6611618742897374,-0.5898017179330517,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81,-0.4348605326986135,-0.015055393207698465,-0.46372144995567643,0.04517983902747526,-0.3121056915788149,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82,-0.46540473826743733,0.12073125279186663,-0.2574948417331492,-0.19442151365869756,-0.2574948417331492,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
83,-0.45623825328184064,-0.2939857808389507,0.2940163293982189,0.015055393207698465,0.3761202075097507,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,-0.7184619962535121,-1.5887709585727845,-0.27327506069818386,-0.47802468927861064,-0.15170077941271323,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,1.3846282582878238,0.2587919156837877,-1.2101372641333108,0.2574948417331492,-0.832006270016473,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
86,-0.7833298589586443,0.7782249060548562,0.21620388056489545,-0.4376201502677812,0.19825846997989802,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,0.046435724770526994,0.8735150946146939,-0.34880418352577586,0.09045213597816872,-0.1047385774546292,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
88,-1.6067550689692431,-0.3924920359049867,-1.581507233255464,0.16128127334986397,-1.6403324000714181,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89,-0.5864732127554014,-1.4079051458418632,-2.238642200886359,-2.00423357987982,-2.528166031441962,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,-1.310743458245494,0.07408727446138559,-0.06578682260313294,0.20594120689980255,-0.038248922095473474,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,1.59321881802305,1.4827601839584168,-0.3334870204336829,0.8516751900941525,-0.3481497443296034,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,-2.3365213818029975,-1.0752065081884394,0.6518243142461582,-1.0124743363652702,0.756333196749645,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,-0.10053459398770496,-0.4348605326986135,-0.7184619962535121,-0.47802468927861064,-0.930036179723713,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
94,0.8355583582575463,-0.4348605326986135,-0.7184619962535121,-0.47802468927861064,-0.930036179723713,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
95,1.3212150926259043,1.3159578561183756,0.6135094449805308,0.16128127334986397,-0.3953799909604246,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
96,-1.2696576450442985,0.05146002009662907,1.0789030330032319,-0.1485840216958501,1.2014528656920458,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97,-1.815560982092894,-1.1473154975252742,-0.32028967585708196,-1.5756125802060135,-0.31418012771890047,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,-0.7301930151690039,-0.12578779918185587,1.622680357920092,-0.3229319925266089,2.285865853480996,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
